row_id,video_file,camera_file,frame_count,experiment,experiment_id,experiment_chr,experiment_num,ms4_block_flag,ms4_target_experiment,experiment_type,is_control,is_target_species,culture,well,days_from_start,species,site,season,collection_site,toxin_exposure,particle_type,particle_class,size_class,lux_exposure,ntu,cu_ug_l,bw_ug_l,mass_loading_ug_l,mobile_cell_count,stationary_cell_count,total_cells,motility_ratio,tile,tile_count,count_date_yyyy_mm_dd,start_date_yyyy_mm_dd,collection_date,release,year,preparation,comment,species_std,qc_recalc_total_cells,qc_recalc_motility_ratio,flag_missing_response_counts,flag_total_cell_count_le_zero,flag_inconsistent_count_totals,flag_missing_key_predictor,flag_unexpected_frame_count,flag_impossible_date_sequences,flag_negative_mobile_count,flag_negative_stationary_count,flag_negative_ntu,flag_negative_lux,flag_negative_mass_loading,qc_n_flags,qc_any_flag,qc_flag_reason,qc_flag_reason_pretty,exclude_missing_response_counts,exclude_total_cell_count_le_zero,exclude_missing_key_predictor,exclude_negative_mobile_count,exclude_negative_stationary_count,exclude_inconsistent_count_totals,exclude_unexpected_frame_count,exclude_impossible_date_sequences,exclude_negative_ntu,exclude_negative_lux,exclude_negative_mass_loading,exclusion_flag,exclusion_reason,exclusion_reason_pretty
373,C1889,20241231_C1889_clip.MP4,504,8.2,NA,8.2,8.2,TRUE,EXP4_FIELD_SPM,FIELD_SPM,FALSE,TRUE,52,24331,4,L. digitata,BR,Winter,Bognor,SPM,SPM,NA,NA,0,250,0,0,NA,36343,55796,92139,0.39443666634107166,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,92139,0.39443666634107166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
374,C1889i,20250104_C1889_clip.MP4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24251,12,L. digitata,BR,Winter,Bognor,SAND,SAND,NA,NA,0,100,0,0,NA,303,785,1088,0.27849264705882354,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,1088,0.27849264705882354,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
375,C1890,20241231_C1890_clip.MP4,504,8.2,NA,8.2,8.2,TRUE,EXP4_FIELD_SPM,FIELD_SPM,FALSE,TRUE,52,24332,4,L. digitata,BR,Winter,Bognor,SPM,SPM,NA,NA,0,250,0,0,NA,4840,7312,12152,0.39828834759710335,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,12152,0.39828834759710335,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
376,C1890i,20250104_C1890_clip.MP4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24252,12,L. digitata,BR,Winter,Bognor,SAND,SAND,NA,NA,0,100,0,0,NA,500,1055,1555,0.3215434083601286,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,1555,0.3215434083601286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
377,C1891,20241231_C1891_clip.MP4,504,8.2,NA,8.2,8.2,TRUE,EXP4_FIELD_SPM,FIELD_SPM,FALSE,TRUE,52,24333,4,L. digitata,BR,Winter,Bognor,SPM,SPM,NA,NA,0,250,0,0,NA,38654,57868,96522,0.4004682870226477,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,96522,0.4004682870226477,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
378,C1892,20241231_C1892_clip.MP4,504,8.2,NA,8.2,8.2,TRUE,EXP4_FIELD_SPM,FIELD_SPM,FALSE,TRUE,52,24334,4,L. digitata,BR,Winter,Bognor,SPM,SPM,NA,NA,0,500,0,0,NA,8752,17110,25862,0.3384115690975176,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,25862,0.3384115690975176,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
379,C1892i,20250104_C1892_clip.MP4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24253,12,L. digitata,BR,Winter,Bognor,SAND,SAND,NA,NA,0,100,0,0,NA,280,650,930,0.3010752688172043,none,NA,NA,NA,NA,NA,2024,NA,Refocused/ fewer but those that are there are fewer,Laminaria digitata,930,0.3010752688172043,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
380,C1893i,20250104_C1893_clip.MP4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24254,12,L. digitata,BR,Winter,Bognor,SAND,SAND,NA,NA,0,400,0,0,NA,215,656,871,0.2468427095292767,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,871,0.2468427095292767,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
381,C1894,20241231_C1894_clip.MP4,504,8.2,NA,8.2,8.2,TRUE,EXP4_FIELD_SPM,FIELD_SPM,FALSE,TRUE,52,24335,4,L. digitata,BR,Winter,Bognor,SPM,SPM,NA,NA,0,500,0,0,NA,38321,61670,99991,0.3832444920042804,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,99991,0.3832444920042804,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
382,C1895i,20250104_C1895_clip.MP4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24255,12,L. digitata,BR,Winter,Bognor,SAND,SAND,NA,NA,0,400,0,0,NA,5804,9070,14874,0.3902111066290171,none,NA,NA,NA,NA,NA,2024,NA,Refocused,Laminaria digitata,14874,0.3902111066290171,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
383,C1896,20241231_C1896_clip.MP4,504,8.2,NA,8.2,8.2,TRUE,EXP4_FIELD_SPM,FIELD_SPM,FALSE,TRUE,52,24336,4,L. digitata,BR,Winter,Bognor,SPM,SPM,NA,NA,0,500,0,0,NA,45254,68572,113826,0.3975717322931492,none,NA,NA,NA,NA,NA,2024,NA,Refocused,Laminaria digitata,113826,0.3975717322931492,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
384,C1896i,20250104_C1896_clip.MP4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24256,12,L. digitata,BR,Winter,Bognor,SAND,SAND,NA,NA,0,400,0,0,NA,285,669,954,0.29874213836477986,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,954,0.29874213836477986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
385,C1897i,20250104_C1897_clip.MP4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24261,12,L. digitata,BR,Winter,Bognor,SAND,SAND,NA,NA,0,25,0,0,NA,257,842,1099,0.2338489535941765,none,NA,NA,NA,NA,NA,2024,NA,Didn't switch  off video and so moved slide (first 11 seconds though should be ok),Laminaria digitata,1099,0.2338489535941765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
386,C1899i,20250104_C1899_clip.MP4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24262,12,L. digitata,BR,Winter,Bognor,SAND,SAND,NA,NA,0,25,0,0,NA,239,639,878,0.2722095671981777,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,878,0.2722095671981777,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
387,C1900i,20250104_C1900_clip.MP4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24263,12,L. digitata,BR,Winter,Bognor,SAND,SAND,NA,NA,0,25,0,0,NA,236,631,867,0.2722029988465975,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,867,0.2722029988465975,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
388,C1901i,20250104_C1901_clip.MP4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24264,12,L. digitata,BR,Winter,Bognor,KAOLINITE,KAOLINITE,NA,NA,0,25,0,0,NA,496,1144,1640,0.3024390243902439,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,1640,0.3024390243902439,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
389,C1902i,20250104_C1902_clip.MP4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24265,12,L. digitata,BR,Winter,Bognor,KAOLINITE,KAOLINITE,NA,NA,0,25,0,0,NA,237,612,849,0.2791519434628975,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,849,0.2791519434628975,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
390,C1903i,20250104_C1903_clip.MP4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24266,12,L. digitata,BR,Winter,Bognor,KAOLINITE,KAOLINITE,NA,NA,0,25,0,0,NA,1317,2543,3860,0.3411917098445596,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,3860,0.3411917098445596,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
391,C1904i,20250104_C1904_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24271,12,L. digitata,BR,Winter,Bognor,LUX,NA,NA,NA,70,0,0,0,NA,476,852,1328,0.35843373493975905,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,1328,0.35843373493975905,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
392,C1905i,20250104_C1905_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24272,12,L. digitata,BR,Winter,Bognor,LUX,NA,NA,NA,70,0,0,0,NA,332,939,1271,0.2612116443745083,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,1271,0.2612116443745083,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
393,C1906i,20250104_C1906_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24273,12,L. digitata,BR,Winter,Bognor,LUX,NA,NA,NA,70,0,0,0,NA,264,762,1026,0.2573099415204678,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,1026,0.2573099415204678,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
394,C1907i,20250104_C1907_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24274,12,L. digitata,BR,Winter,Bognor,LUX,NA,NA,NA,70,0,0,0,NA,273,696,969,0.28173374613003094,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,969,0.28173374613003094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
395,C1908i,20250104_C1908_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24275,12,L. digitata,BR,Winter,Bognor,LUX,NA,NA,NA,70,0,0,0,NA,266,682,948,0.2805907172995781,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,948,0.2805907172995781,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
396,C1909i,20250104_C1909_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24276,12,L. digitata,BR,Winter,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,305,1075,1380,0.2210144927536232,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,1380,0.2210144927536232,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
397,C1910i,20250104_C1910_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24281,12,L. digitata,BR,Winter,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,500,703,1203,0.41562759767248547,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,1203,0.41562759767248547,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
398,C1911i,20250104_C1911_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24282,12,L. digitata,BR,Winter,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,553,1063,1616,0.34220297029702973,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,1616,0.34220297029702973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
399,C1912i,20250104_C1912_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24283,12,L. digitata,BR,Winter,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,1435,1972,3407,0.421191664220722,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,3407,0.421191664220722,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
400,C1913i,20250104_C1913_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24284,12,L. digitata,BR,Winter,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,278,760,1038,0.2678227360308285,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,1038,0.2678227360308285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
401,C1914i,20250104_C1914_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24285,12,L. digitata,BR,Winter,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,232,636,868,0.2672811059907834,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,868,0.2672811059907834,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
402,C1915i,20250104_C1915_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24286,12,L. digitata,BR,Winter,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,276,699,975,0.28307692307692306,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,975,0.28307692307692306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
403,C1916i,20250104_C1916_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24291,12,L. digitata,BR,Winter,Bognor,LUX,NA,NA,NA,4,0,0,0,NA,307,991,1298,0.23651771956856701,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,1298,0.23651771956856701,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
404,C1918i,20250104_C1918_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24292,12,L. digitata,BR,Winter,Bognor,LUX,NA,NA,NA,4,0,0,0,NA,251,630,881,0.2849035187287174,none,NA,NA,NA,NA,NA,2024,NA,Refocused,Laminaria digitata,881,0.2849035187287174,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
405,C1919i,20250104_C1919_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24293,12,L. digitata,BR,Winter,Bognor,LUX,NA,NA,NA,4,0,0,0,NA,322,750,1072,0.3003731343283582,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,1072,0.3003731343283582,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
406,C1920i,20250104_C1920_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24294,12,L. digitata,BR,Winter,Bognor,LUX,NA,NA,NA,4,0,0,0,NA,230,655,885,0.2598870056497175,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,885,0.2598870056497175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
407,C1921i,20250104_C1921_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24295,12,L. digitata,BR,Winter,Bognor,LUX,NA,NA,NA,4,0,0,0,NA,382,897,1279,0.2986708365910868,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,1279,0.2986708365910868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
408,C1922i,20250104_C1922_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24296,12,L. digitata,BR,Winter,Bognor,LUX,NA,NA,NA,4,0,0,0,NA,213,646,859,0.2479627473806752,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,859,0.2479627473806752,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
409,C1923i,20250104_C1923_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,TRUE,TRUE,52,24301,12,L. digitata,BR,Winter,Bognor,CONTROL,NA,NA,NA,0,0,0,0,NA,243,655,898,0.27060133630289535,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,898,0.27060133630289535,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
410,C1924i,20250104_C1924_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,TRUE,TRUE,52,24302,12,L. digitata,BR,Winter,Bognor,CONTROL,NA,NA,NA,0,0,0,0,NA,707,1519,2226,0.31761006289308175,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,2226,0.31761006289308175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
411,C1925i,20250104_C1925_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,TRUE,TRUE,52,24303,12,L. digitata,BR,Winter,Bognor,CONTROL,NA,NA,NA,0,0,0,0,NA,294,831,1125,0.2613333333333333,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,1125,0.2613333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
412,C1926i,20250104_C1926_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,TRUE,TRUE,52,24304,12,L. digitata,BR,Winter,Bognor,CONTROL,NA,NA,NA,0,0,0,0,NA,263,608,871,0.3019517795637199,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,871,0.3019517795637199,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
