VERSION,5.2,AQUAtalk:V4.42,OS:V6.2,,,,,,,,,,,,,,,
LOGGER TYPE,AQUAlogger 310TYPT5 max50m ,,,,,,,,,,,,,,,,,
LOGGER,2554-327,,,,,,,,,,,,,,,,,
REGIME,,,,,,,,,,,,,,,,,,
REGIME TITLE, Logging Mode, Start At, Burst Mode, Interval, Samples Per Burst, Within Burst Sample Rate, Samples Per Average, Intermittent Logging, Hours per Day, Days per Month, Months per Year,,,,,,,
Sample,30/09/2024 19:49,23,9367512,5.41145,8388482,0.038714,12180663,18.458081,3232613,1.054824,106.599998,80.340004,87.650346,,0.725603,,175.30069,
Sample,30/09/2024 19:49,23,9367466,5.411197,8388482,0.038714,12180656,18.458161,3232698,1.054852,106.610001,81.229996,87.658571,,0.726036,,175.317139,
Sample,30/09/2024 19:49,23,9367419,5.410939,8388473,0.038665,12180645,18.458286,3232569,1.05481,106.630005,82.479996,87.675022,,0.725379,,175.350037,
Sample,30/09/2024 19:50,23,9367694,5.412451,8388480,0.038703,12180711,18.457533,3232679,1.054846,106.709999,81.959999,87.740804,,0.725939,,175.481613,
Sample,30/09/2024 19:50,23,9367550,5.411659,8388485,0.038731,12180635,18.4584,3232704,1.054854,106.719994,81.870003,87.749023,,0.726066,,175.498047,
Sample,30/09/2024 19:50,23,9367460,5.411164,8388482,0.038714,12180614,18.45864,3232590,1.054816,106.719994,82.590004,87.749023,,0.725486,,175.498047,
Sample,30/09/2024 19:50,23,9367423,5.410961,8388483,0.03872,12180607,18.458719,3232628,1.054829,106.730003,80.979996,87.757255,,0.725679,,175.514511,
Sample,30/09/2024 19:50,23,9367403,5.410851,8388479,0.038698,12180590,18.458913,3232587,1.054816,106.730003,82.090004,87.757255,,0.725471,,175.514511,
Sample,30/09/2024 19:50,23,9367666,5.412297,8388484,0.038725,12180675,18.457944,3232585,1.054815,106.809998,82.709999,87.823038,,0.725461,,175.646072,
Sample,30/09/2024 19:50,23,9367527,5.411532,8388483,0.03872,12180606,18.458731,3232567,1.054809,106.819992,80.199997,87.831257,,0.725369,,175.662506,
Sample,30/09/2024 19:50,23,9367483,5.41129,8388482,0.038714,12180575,18.459084,3232618,1.054826,106.840004,82.330002,87.847713,,0.725629,,175.695419,
Sample,30/09/2024 19:50,23,9367427,5.410983,8388480,0.038703,12180572,18.459119,3232628,1.054829,106.819992,84.270004,87.831257,,0.725679,,175.662506,
Sample,30/09/2024 19:50,23,9367390,5.410779,8388477,0.038687,12180568,18.459164,3232641,1.054833,106.790001,80.490005,87.806593,,0.725746,,175.61319,
Sample,30/09/2024 19:50,23,9367660,5.412264,8388476,0.038681,12180633,18.458423,3232760,1.054872,106.75,83.919998,87.773699,,0.726351,,175.547394,
Sample,30/09/2024 19:50,23,9367511,5.411444,8388475,0.038676,12180573,18.459107,3232858,1.054905,106.740005,81.080002,87.76548,,0.72685,,175.53096,
Sample,30/09/2024 19:50,23,9367464,5.411186,8388484,0.038725,12180535,18.459541,3232657,1.054839,106.740005,81.610001,87.76548,,0.725827,,175.53096,
Sample,30/09/2024 19:50,23,9367414,5.410911,8388483,0.03872,12180526,18.459643,3232857,1.054904,106.740005,83.099998,87.76548,,0.726845,,175.53096,
Sample,30/09/2024 19:50,23,9367368,5.410658,8388481,0.038709,12180512,18.459803,3232713,1.054857,106.740005,80.990005,87.76548,,0.726112,,175.53096,
Sample,30/09/2024 19:50,23,9367635,5.412126,8388480,0.038703,12180578,18.45905,3232818,1.054891,106.719994,82.290001,87.749023,,0.726647,,175.498047,
Sample,30/09/2024 19:50,23,9367515,5.411466,8388484,0.038725,12180512,18.459803,3232910,1.054922,106.730003,82.629997,87.757255,,0.727115,,175.514511,
Sample,30/09/2024 19:50,23,9367418,5.410933,8388479,0.038698,12180494,18.460008,3232900,1.054918,106.730003,82.379997,87.757255,,0.727064,,175.514511,
Sample,30/09/2024 19:50,23,9367369,5.410664,8388481,0.038709,12180475,18.460225,3232921,1.054925,106.740005,83.949997,87.76548,,0.727171,,175.53096,
Sample,30/09/2024 19:50,23,9367351,5.410565,8388482,0.038714,12180458,18.460419,3232997,1.05495,106.740005,82.309998,87.76548,,0.727558,,175.53096,
Sample,30/09/2024 19:50,23,9367624,5.412066,8388477,0.038687,12180540,18.459484,3232718,1.054859,106.730003,83.659996,87.757255,,0.726138,,175.514511,
Sample,30/09/2024 19:50,23,9367485,5.411301,8388482,0.038714,12180476,18.460213,3232812,1.054889,106.75,81.419998,87.773699,,0.726616,,175.547394,
Sample,30/09/2024 19:50,23,9367431,5.411005,8388486,0.038736,12180446,18.460556,3232587,1.054816,106.740005,80.889999,87.76548,,0.725471,,175.53096,
Sample,30/09/2024 19:50,23,9367384,5.410746,8388482,0.038714,12180435,18.460681,3232723,1.05486,106.75,82.090004,87.773699,,0.726163,,175.547394,
Sample,30/09/2024 19:50,23,9367337,5.410488,8388478,0.038692,12180435,18.460681,3232800,1.054886,106.740005,84.379997,87.76548,,0.726555,,175.53096,
Sample,30/09/2024 19:50,23,9367612,5.412,8388480,0.038703,12180503,18.459906,3232614,1.054824,106.730003,81.370003,87.757255,,0.725608,,175.514511,
Sample,30/09/2024 19:50,23,9367463,5.41118,8388479,0.038698,12180421,18.460841,3232632,1.05483,106.719994,83.409996,87.749023,,0.7257,,175.498047,
Sample,30/09/2024 19:50,23,9367427,5.410983,8388483,0.03872,12180391,18.461183,3232689,1.054849,106.709999,81.059998,87.740804,,0.72599,,175.481613,
Sample,30/09/2024 19:50,23,9367371,5.410675,8388478,0.038692,12180403,18.461046,3232625,1.054828,106.699997,83.150002,87.732579,,0.725664,,175.465164,
Sample,30/09/2024 19:50,23,9367331,5.410455,8388480,0.038703,12180373,18.461388,3232712,1.054857,106.690002,81.550003,87.72436,,0.726107,,175.448715,
Sample,30/09/2024 19:51,23,9367583,5.41184,8388482,0.038714,12180449,18.460521,3232615,1.054825,106.659996,81.979996,87.699685,,0.725613,,175.399368,
Sample,30/09/2024 19:51,23,9367459,5.411159,8388480,0.038703,12180401,18.461069,3232635,1.054831,106.630005,82.309998,87.675022,,0.725715,,175.350037,
Sample,30/09/2024 19:51,23,9367396,5.410812,8388483,0.03872,12180360,18.461536,3232714,1.054857,106.619995,82.129997,87.66679,,0.726117,,175.333588,
Sample,30/09/2024 19:51,23,9367354,5.410581,8388480,0.038703,12180333,18.461844,3232671,1.054843,106.619995,84.75,87.66679,,0.725898,,175.333588,
Sample,30/09/2024 19:51,23,9367307,5.410323,8388477,0.038687,12180332,18.461856,3232751,1.054869,106.619995,83.169998,87.66679,,0.726306,,175.333588,
Sample,30/09/2024 19:51,23,9367571,5.411774,8388475,0.038676,12180415,18.460909,3232754,1.05487,106.580002,81.550003,87.633902,,0.726321,,175.267807,
Sample,30/09/2024 19:51,23,9367461,5.41117,8388481,0.038709,12180344,18.461719,3232879,1.054911,106.599998,84.270004,87.650346,,0.726957,,175.30069,
Sample,30/09/2024 19:51,23,9367390,5.410779,8388478,0.038692,12180313,18.462072,3232786,1.054881,106.599998,82.699997,87.650346,,0.726484,,175.30069,
Sample,30/09/2024 19:51,23,9367338,5.410493,8388484,0.038725,12180307,18.462141,3232879,1.054911,106.599998,82.669998,87.650346,,0.726957,,175.30069,
Sample,30/09/2024 19:51,23,9367294,5.410251,8388478,0.038692,12180275,18.462506,3232951,1.054935,106.610001,81.879997,87.658571,,0.727324,,175.317139,
Sample,30/09/2024 19:51,23,9367563,5.41173,8388485,0.038731,12180375,18.461365,3232930,1.054928,106.630005,82.650002,87.675022,,0.727217,,175.350037,
Sample,30/09/2024 19:51,23,9367410,5.410889,8388481,0.038709,12180304,18.462175,3232858,1.054905,106.630005,82.879997,87.675022,,0.72685,,175.350037,
Sample,30/09/2024 19:51,23,9367360,5.410614,8388480,0.038703,12180266,18.462608,3232905,1.05492,106.630005,81.979996,87.675022,,0.72709,,175.350037,
Sample,30/09/2024 19:51,23,9367318,5.410383,8388478,0.038692,12180276,18.462494,3232810,1.054889,106.650002,84.090004,87.691466,,0.726606,,175.382935,
Sample,30/09/2024 19:51,23,9367279,5.410169,8388477,0.038687,12180263,18.462643,3232686,1.054848,106.639999,83.330002,87.683241,,0.725975,,175.366486,
Sample,30/09/2024 19:51,23,9367557,5.411697,8388479,0.038698,12180326,18.461924,3232779,1.054879,106.669998,82.5,87.70791,,0.726448,,175.415817,
Sample,30/09/2024 19:51,23,9367434,5.411021,8388481,0.038709,12180268,18.462585,3232769,1.054875,106.659996,84.68,87.699685,,0.726397,,175.399368,
Sample,30/09/2024 19:51,23,9367357,5.410598,8388480,0.038703,12180231,18.463007,3232741,1.054866,106.659996,83.82,87.699685,,0.726255,,175.399368,
Sample,30/09/2024 19:51,23,9367309,5.410334,8388478,0.038692,12180218,18.463156,3232752,1.05487,106.650002,79.990005,87.691466,,0.726311,,175.382935,
Sample,30/09/2024 19:51,23,9367236,5.409932,8388484,0.038725,12180207,18.463281,3232823,1.054893,106.650002,83.57,87.691466,,0.726672,,175.382935,
Sample,30/09/2024 19:51,23,9367538,5.411593,8388484,0.038725,12180285,18.462392,3232905,1.05492,106.650002,82.830002,87.691466,,0.72709,,175.382935,
Sample,30/09/2024 19:51,23,9367397,5.410818,8388476,0.038681,12180231,18.463007,3232845,1.0549,106.650002,82.159996,87.691466,,0.726784,,175.382935,
Sample,30/09/2024 19:51,23,9367339,5.410499,8388482,0.038714,12180193,18.463441,3232838,1.054898,106.650002,82.449997,87.691466,,0.726749,,175.382935,
Sample,30/09/2024 19:51,23,9367294,5.410251,8388480,0.038703,12180183,18.463555,3232799,1.054885,106.639999,83.849998,87.683241,,0.72655,,175.366486,
Sample,30/09/2024 19:51,23,9367243,5.409971,8388479,0.038698,12180181,18.463578,3232824,1.054893,106.639999,83.169998,87.683241,,0.726677,,175.366486,
Sample,30/09/2024 19:51,23,9367507,5.411422,8388480,0.038703,12180253,18.462757,3232957,1.054937,106.650002,82.940002,87.691466,,0.727354,,175.382935,
Sample,30/09/2024 19:51,23,9367375,5.410697,8388481,0.038709,12180192,18.463452,3232971,1.054942,106.659996,82.860001,87.699685,,0.727425,,175.399368,
Sample,30/09/2024 19:51,23,9367333,5.410466,8388481,0.038709,12180152,18.463908,3232954,1.054936,106.619995,82,87.66679,,0.727339,,175.333588,
Sample,30/09/2024 19:51,23,9367285,5.410202,8388484,0.038725,12180141,18.464034,3232953,1.054936,106.630005,82.729996,87.675022,,0.727334,,175.350037,
Sample,30/09/2024 19:51,23,9367201,5.40974,8388479,0.038698,12180138,18.464068,3232813,1.05489,106.650002,84.840004,87.691466,,0.726621,,175.382935,
Sample,30/09/2024 19:52,23,9367499,5.411378,8388483,0.03872,12180233,18.462985,3233031,1.054961,106.630005,82.82,87.675022,,0.727731,,175.350037,
Sample,30/09/2024 19:52,23,9367374,5.410691,8388481,0.038709,12180147,18.463965,3233040,1.054964,106.630005,81.479996,87.675022,,0.727777,,175.350037,
Sample,30/09/2024 19:52,23,9367305,5.410312,8388474,0.03867,12180145,18.463988,3233092,1.054982,106.599998,82.529999,87.650346,,0.728041,,175.30069,
Sample,30/09/2024 19:52,23,9367258,5.410053,8388477,0.038687,12180122,18.464251,3232968,1.054941,106.599998,82.659996,87.650346,,0.72741,,175.30069,
Sample,30/09/2024 19:52,23,9367209,5.409784,8388482,0.038714,12180115,18.46433,3232894,1.054916,106.590004,84.080002,87.642127,,0.727034,,175.284256,
Sample,30/09/2024 19:52,23,9367480,5.411274,8388481,0.038709,12180185,18.463532,3232975,1.054943,106.569992,82.43,87.625671,,0.727446,,175.251343,
Sample,30/09/2024 19:52,23,9367338,5.410493,8388480,0.038703,12180120,18.464273,3233066,1.054973,106.569992,83.050003,87.625671,,0.727909,,175.251343,
Sample,30/09/2024 19:52,23,9367266,5.410097,8388480,0.038703,12180093,18.464581,3232994,1.054949,106.559998,83.729996,87.617452,,0.727542,,175.234909,
Sample,30/09/2024 19:52,23,9367225,5.409872,8388480,0.038703,12180079,18.464741,3232957,1.054937,106.580002,81.979996,87.633902,,0.727354,,175.267807,
Sample,30/09/2024 19:52,23,9367192,5.409691,8388480,0.038703,12180090,18.464615,3233048,1.054967,106.559998,80.75,87.617452,,0.727817,,175.234909,
Sample,30/09/2024 19:52,23,9367468,5.411208,8388481,0.038709,12180168,18.463726,3233130,1.054994,106.530006,83.979996,87.592789,,0.728235,,175.185577,
Sample,30/09/2024 19:52,23,9367329,5.410444,8388484,0.038725,12180096,18.464547,3233063,1.054972,106.519997,80.029999,87.584557,,0.727894,,175.169113,
Sample,30/09/2024 19:52,23,9367274,5.410141,8388477,0.038687,12180072,18.464821,3233065,1.054973,106.540001,84.18,87.601007,,0.727904,,175.202011,
Sample,30/09/2024 19:52,23,9367220,5.409845,8388484,0.038725,12180061,18.464946,3233111,1.054988,106.540001,83.509995,87.601007,,0.728138,,175.202011,
Sample,30/09/2024 19:52,23,9367188,5.409669,8388479,0.038698,12180042,18.465163,3233099,1.054984,106.530006,83.479996,87.592789,,0.728077,,175.185577,
Sample,30/09/2024 19:52,23,9367454,5.411131,8388487,0.038742,12180123,18.464239,3233039,1.054964,106.519997,85.139999,87.584557,,0.727771,,175.169113,
Sample,30/09/2024 19:52,23,9367329,5.410444,8388483,0.03872,12180062,18.464935,3233247,1.055032,106.530006,84.370003,87.592789,,0.72883,,175.185577,
Sample,30/09/2024 19:52,23,9367236,5.409932,8388477,0.038687,12180033,18.465266,3233071,1.054975,106.530006,83.690002,87.592789,,0.727934,,175.185577,
Sample,30/09/2024 19:52,23,9367186,5.409658,8388484,0.038725,12180014,18.465482,3233102,1.054985,106.530006,82.629997,87.592789,,0.728092,,175.185577,
Sample,30/09/2024 19:52,23,9367143,5.409421,8388476,0.038681,12180012,18.465505,3233095,1.054982,106.519997,85.059998,87.584557,,0.728056,,175.169113,
Sample,30/09/2024 19:52,23,9367436,5.411032,8388480,0.038703,12180100,18.464501,3233043,1.054965,106.509995,82.870003,87.576332,,0.727792,,175.152664,
Sample,30/09/2024 19:52,23,9367319,5.410389,8388481,0.038709,12180027,18.465334,3233095,1.054982,106.530006,84.129997,87.592789,,0.728056,,175.185577,
Sample,30/09/2024 19:52,23,9367249,5.410004,8388482,0.038714,12179998,18.465665,3233034,1.054962,106.540001,83.240005,87.601007,,0.727746,,175.202011,
Sample,30/09/2024 19:52,23,9367194,5.409702,8388481,0.038709,12179982,18.465847,3233123,1.054992,106.550003,81.650002,87.609233,,0.728199,,175.21846,
Sample,30/09/2024 19:52,23,9367136,5.409383,8388476,0.038681,12179996,18.465687,3233075,1.054976,106.559998,85.139999,87.617452,,0.727955,,175.234909,
Sample,30/09/2024 19:52,23,9367427,5.410983,8388480,0.038703,12180064,18.464912,3233340,1.055063,106.650002,84.349998,87.691466,,0.729303,,175.382935,
Sample,30/09/2024 19:52,23,9367291,5.410235,8388482,0.038714,12179991,18.465744,3233191,1.055014,106.669998,85.120003,87.70791,,0.728545,,175.415817,
Sample,30/09/2024 19:52,23,9367223,5.409861,8388481,0.038709,12179975,18.465927,3233161,1.055004,106.669998,81.690002,87.70791,,0.728392,,175.415817,
Sample,30/09/2024 19:52,23,9367184,5.409647,8388477,0.038687,12179964,18.466052,3233126,1.054993,106.650002,83.75,87.691466,,0.728214,,175.382935,
Sample,30/09/2024 19:52,23,9367133,5.409366,8388478,0.038692,12179960,18.466098,3233065,1.054973,106.659996,83.080002,87.699685,,0.727904,,175.399368,
Sample,30/09/2024 19:53,23,9367405,5.410862,8388478,0.038692,12180036,18.465231,3233056,1.05497,106.550003,84.849998,87.609233,,0.727858,,175.21846,
Sample,30/09/2024 19:53,23,9367295,5.410257,8388481,0.038709,12179971,18.465973,3233026,1.05496,106.540001,83.290001,87.601007,,0.727705,,175.202011,
Sample,30/09/2024 19:53,23,9367213,5.409806,8388483,0.03872,12179951,18.466201,3233008,1.054954,106.509995,84.040001,87.576332,,0.727614,,175.152664,
Sample,30/09/2024 19:53,23,9367174,5.409592,8388485,0.038731,12179931,18.466429,3233060,1.054971,106.509995,81.779999,87.576332,,0.727878,,175.152664,
Sample,30/09/2024 19:53,23,9367123,5.409311,8388483,0.03872,12179910,18.466668,3233050,1.054968,106.5,83.889999,87.568113,,0.727827,,175.13623,
Sample,30/09/2024 19:53,23,9367386,5.410757,8388482,0.038714,12180001,18.46563,3233181,1.055011,106.509995,84,87.576332,,0.728494,,175.152664,
Sample,30/09/2024 19:53,23,9367279,5.410169,8388477,0.038687,12179930,18.46644,3233235,1.055029,106.5,82.860001,87.568113,,0.728769,,175.13623,
Sample,30/09/2024 19:53,23,9367203,5.409751,8388479,0.038698,12179940,18.466326,3233225,1.055025,106.490005,84.129997,87.559894,,0.728718,,175.119781,
Sample,30/09/2024 19:53,23,9367154,5.409482,8388480,0.038703,12179907,18.466702,3233157,1.055003,106.490005,83.029999,87.559894,,0.728372,,175.119781,
Sample,30/09/2024 19:53,23,9367116,5.409273,8388482,0.038714,12179894,18.466851,3233176,1.055009,106.490005,82.220001,87.559894,,0.728469,,175.119781,
Sample,30/09/2024 19:53,23,9367382,5.410735,8388478,0.038692,12179973,18.46595,3233291,1.055047,106.490005,82.459999,87.559894,,0.729054,,175.119781,
Sample,30/09/2024 19:53,23,9367263,5.410081,8388481,0.038709,12179907,18.466702,3233147,1.055,106.490005,82.779999,87.559894,,0.728321,,175.119781,
Sample,30/09/2024 19:53,23,9367181,5.40963,8388479,0.038698,12179888,18.466919,3233179,1.05501,106.490005,81.340004,87.559894,,0.728484,,175.119781,
Sample,30/09/2024 19:53,23,9367143,5.409421,8388479,0.038698,12179861,18.467227,3233172,1.055008,106.490005,84.349998,87.559894,,0.728448,,175.119781,
Sample,30/09/2024 19:53,23,9367083,5.409091,8388474,0.03867,12179853,18.467318,3233195,1.055015,106.490005,84.400002,87.559894,,0.728565,,175.119781,
Sample,30/09/2024 19:53,23,9367364,5.410636,8388477,0.038687,12179946,18.466258,3233220,1.055024,106.490005,82.970001,87.559894,,0.728692,,175.119781,
Sample,30/09/2024 19:53,23,9367208,5.409779,8388478,0.038692,12179869,18.467136,3233209,1.05502,106.490005,83.520004,87.559894,,0.728636,,175.119781,
Sample,30/09/2024 19:53,23,9367142,5.409416,8388478,0.038692,12179854,18.467307,3233135,1.054996,106.469994,83.720001,87.543437,,0.72826,,175.086868,
Sample,30/09/2024 19:53,23,9367124,5.409317,8388481,0.038709,12179848,18.467375,3233228,1.055026,106.469994,83.139999,87.543437,,0.728733,,175.086868,
Sample,30/09/2024 19:53,23,9367078,5.409064,8388482,0.038714,12179844,18.467421,3233226,1.055026,106.459999,84.729996,87.535218,,0.728723,,175.070435,
Sample,30/09/2024 19:53,23,9367350,5.410559,8388484,0.038725,12179919,18.466566,3233135,1.054996,106.469994,83.550003,87.543437,,0.72826,,175.086868,
Sample,30/09/2024 19:53,23,9367211,5.409795,8388481,0.038709,12179853,18.467318,3233150,1.055001,106.449997,82.889999,87.526993,,0.728336,,175.053986,
Sample,30/09/2024 19:53,23,9367160,5.409515,8388480,0.038703,12179832,18.467558,3233017,1.054957,106.449997,82.009995,87.526993,,0.72766,,175.053986,
Sample,30/09/2024 19:53,23,9367102,5.409196,8388482,0.038714,12179812,18.467786,3233157,1.055003,106.440002,83.849998,87.518774,,0.728372,,175.037552,
Sample,30/09/2024 19:53,23,9367060,5.408965,8388481,0.038709,12179816,18.46774,3233193,1.055015,106.419998,84.009995,87.502324,,0.728555,,175.004654,
Sample,30/09/2024 19:53,23,9367325,5.410422,8388483,0.03872,12179888,18.466919,3233207,1.055019,106.380005,85.720001,87.469436,,0.728626,,174.938873,
Sample,30/09/2024 19:53,23,9367186,5.409658,8388476,0.038681,12179831,18.467569,3232978,1.054944,106.389999,81.590004,87.477655,,0.727461,,174.955307,
Sample,30/09/2024 19:53,23,9367118,5.409284,8388479,0.038698,12179803,18.467889,3232999,1.054951,106.389999,81.690002,87.477655,,0.727568,,174.955307,
Sample,30/09/2024 19:53,23,9367066,5.408998,8388481,0.038709,12179799,18.467934,3233034,1.054962,106.389999,83.120003,87.477655,,0.727746,,174.955307,
Sample,30/09/2024 19:53,23,9367049,5.408904,8388479,0.038698,12179789,18.468048,3233065,1.054973,106.369995,81.690002,87.461204,,0.727904,,174.922409,
Sample,30/09/2024 19:54,23,9367321,5.4104,8388481,0.038709,12179874,18.467079,3232108,1.054658,108.459999,86.419998,89.179907,,0.723031,,178.359818,
Sample,30/09/2024 19:54,23,9367174,5.409592,8388482,0.038714,12180008,18.465551,3201526,1.044606,216.050003,117.099998,177.655908,,0.563334,,355.311829,
Sample,30/09/2024 19:54,23,9367118,5.409284,8388480,0.038703,12179949,18.466223,3131310,1.021529,473.309998,961.5,389.212137,,0.158482,,778.424255,
Sample,30/09/2024 19:54,23,9367114,5.409262,8388480,0.038703,12179807,18.467843,3129526,1.020942,18.279001,2468.899902,2173.773611,,0.147286,,4347.547363,
Sample,30/09/2024 19:54,23,9367039,5.408849,8388480,0.038703,12179668,18.469428,3129514,1.020938,5.5034,2402.300049,2117.479425,,0.14721,,4234.958984,
Sample,30/09/2024 19:54,23,9367310,5.410339,8388485,0.038731,12187289,18.382538,3130045,1.021113,5.0074,2311.600098,2040.814393,,0.150549,,4081.628906,
Sample,30/09/2024 19:54,23,9367174,5.409592,8388480,0.038703,12188787,18.365465,3130843,1.021375,6.685201,2310.899902,2040.222546,,0.155557,,4080.445068,
Sample,30/09/2024 19:54,23,9367099,5.409179,8388482,0.038714,12190125,18.350217,3131388,1.021554,3.2358,2271.699951,2007.088399,,0.158971,,4014.176758,
